user,pc_logoff,pc_logon,pc_logins_night,pc_logins_weekend,night_logon_ratio,weekend_logon_ratio,num_emails,num_files_downloaded,device_total_activity,avg_file_size,device_activity_per_logon,files_per_logon,files_per_device_activity,emails_per_logon
LNR0656,346,346,0.0,0.0,0.0,0.0,1015,0.0,0.0,0.0,0.0,0.0,0.0,2.92507204610951
LNS0989,431,702,0.0,0.0,0.0,0.0,3037,0.0,0.0,0.0,0.0,0.0,0.0,4.320056899004268
LOF0311,346,346,0.0,0.0,0.0,0.0,5030,0.0,0.0,0.0,0.0,0.0,0.0,14.495677233429396
LOM0086,147,255,0.0,0.0,0.0,0.0,1237,438.0,570.0,357.619589977221,2.2265625,1.7109375,0.7670753064798599,4.83203125
LPC0492,372,372,0.0,0.0,0.0,0.0,5075,0.0,0.0,0.0,0.0,0.0,0.0,13.605898123324398
LPH0572,37,37,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315
LQC0479,201,201,1.0,0.0,0.0049504950495049506,0.0,2853,22.0,18.0,333.30434782608694,0.0891089108910891,0.10891089108910891,1.1578947368421053,14.123762376237623
LQP0508,438,713,0.0,0.0,0.0,0.0,991,0.0,0.0,0.0,0.0,0.0,0.0,1.387955182072829
LRR0148,537,841,207.0,104.0,0.24584323040380046,0.12351543942992874,5427,907.0,1569.0,349.3601321585903,1.8634204275534443,1.0771971496437054,0.5777070063694267,6.445368171021378
LRW0970,346,346,0.0,0.0,0.0,0.0,337,0.0,0.0,0.0,0.0,0.0,0.0,0.9711815561959655
LTS0860,346,346,0.0,0.0,0.0,0.0,5096,0.0,0.0,0.0,0.0,0.0,0.0,14.685878962536023
LUR0896,403,403,31.0,3.0,0.07673267326732673,0.007425742574257425,867,0.0,0.0,0.0,0.0,0.0,0.0,2.146039603960396
MAD0496,118,118,0.0,23.0,0.0,0.19327731092436976,1727,0.0,0.0,0.0,0.0,0.0,0.0,14.512605042016807
MAD0753,346,346,0.0,0.0,0.0,0.0,5049,0.0,0.0,0.0,0.0,0.0,0.0,14.55043227665706
MAE0331,346,346,0.0,0.0,0.0,0.0,1022,0.0,0.0,0.0,0.0,0.0,0.0,2.9452449567723344
MAH0149,346,621,0.0,0.0,0.0,0.0,3720,0.0,0.0,0.0,0.0,0.0,0.0,5.980707395498392
MAH0864,346,346,0.0,0.0,0.0,0.0,5046,0.0,0.0,0.0,0.0,0.0,0.0,14.54178674351585
MAR0955,302,302,4.0,1.0,0.013201320132013201,0.0033003300330033004,284,69.0,42.0,344.12857142857143,0.13861386138613863,0.22772277227722773,1.6046511627906976,0.9372937293729373
MAS0025,206,206,3.0,0.0,0.014492753623188406,0.0,2706,55.0,31.0,337.35714285714283,0.1497584541062802,0.26570048309178745,1.71875,13.072463768115941
MAW0166,346,346,0.0,0.0,0.0,0.0,4665,0.0,0.0,0.0,0.0,0.0,0.0,13.443804034582133
MBG0438,235,235,0.0,0.0,0.0,0.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,8.51271186440678
MBJ0312,360,642,0.0,0.0,0.0,0.0,5053,1019.0,2047.0,351.6078431372549,3.1835147744945567,1.5847589424572317,0.49755859375,7.858475894245723
MBR0724,346,346,0.0,0.0,0.0,0.0,338,0.0,0.0,0.0,0.0,0.0,0.0,0.9740634005763689
MBW0809,30,30,0.0,0.0,0.0,0.0,258,0.0,0.0,0.0,0.0,0.0,0.0,8.32258064516129
MCD0125,221,364,0.0,72.0,0.0,0.19726027397260273,1542,434.0,132.0,354.4551724137931,0.36164383561643837,1.189041095890411,3.263157894736842,4.2246575342465755
MCF0327,346,346,0.0,0.0,0.0,0.0,5031,0.0,0.0,0.0,0.0,0.0,0.0,14.498559077809798
MCF0600,308,308,5.0,54.0,0.016181229773462782,0.17475728155339806,239,102.0,72.0,362.43689320388347,0.23300970873786409,0.3300970873786408,1.3972602739726028,0.7734627831715211
MCJ0324,346,346,0.0,0.0,0.0,0.0,4982,0.0,0.0,0.0,0.0,0.0,0.0,14.357348703170029
MCS0035,346,346,0.0,0.0,0.0,0.0,4650,0.0,0.0,0.0,0.0,0.0,0.0,13.40057636887608
MCT0720,346,346,0.0,0.0,0.0,0.0,337,0.0,0.0,0.0,0.0,0.0,0.0,0.9711815561959655
MDH0580,296,296,0.0,0.0,0.0,0.0,295,622.0,1257.0,352.8972712680578,4.232323232323233,2.0942760942760943,0.4944356120826709,0.9932659932659933
MDH0686,487,845,0.0,201.0,0.0,0.2375886524822695,4020,0.0,0.0,0.0,0.0,0.0,0.0,4.75177304964539
MDM0625,408,685,0.0,0.0,0.0,0.0,5341,8346.0,5452.0,353.5824847250509,7.947521865889213,12.166180758017493,1.5305336512011736,7.785714285714286
MDM0976,346,346,0.0,0.0,0.0,0.0,3700,0.0,0.0,0.0,0.0,0.0,0.0,10.662824207492795
MES0407,346,346,0.0,0.0,0.0,0.0,2998,0.0,0.0,0.0,0.0,0.0,0.0,8.639769452449567
MFV0897,346,346,0.0,0.0,0.0,0.0,996,0.0,0.0,0.0,0.0,0.0,0.0,2.8703170028818445
MGS0974,421,421,0.0,39.0,0.0,0.0924170616113744,4073,162.0,283.0,360.9141104294479,0.6706161137440758,0.38388625592417064,0.5704225352112676,9.651658767772512
MHA0798,346,346,0.0,0.0,0.0,0.0,3030,0.0,0.0,0.0,0.0,0.0,0.0,8.73198847262248
MHG0244,346,346,0.0,0.0,0.0,0.0,2977,0.0,0.0,0.0,0.0,0.0,0.0,8.579250720461095
MHG0733,346,346,0.0,0.0,0.0,0.0,4973,0.0,0.0,0.0,0.0,0.0,0.0,14.331412103746398
MHH0180,274,485,0.0,65.0,0.0,0.1337448559670782,805,0.0,0.0,0.0,0.0,0.0,0.0,1.6563786008230452
MIB0904,346,626,0.0,0.0,0.0,0.0,1014,0.0,0.0,0.0,0.0,0.0,0.0,1.6172248803827751
MIC0726,346,346,0.0,0.0,0.0,0.0,5039,0.0,0.0,0.0,0.0,0.0,0.0,14.521613832853026
MIL0255,346,346,0.0,0.0,0.0,0.0,3036,0.0,0.0,0.0,0.0,0.0,0.0,8.749279538904899
MIM0712,346,346,0.0,0.0,0.0,0.0,339,0.0,0.0,0.0,0.0,0.0,0.0,0.9769452449567724
MJB0588,346,346,0.0,0.0,0.0,0.0,372,0.0,0.0,0.0,0.0,0.0,0.0,1.0720461095100864
MJM0510,462,728,0.0,0.0,0.0,0.0,1005,0.0,0.0,0.0,0.0,0.0,0.0,1.3786008230452675
MJS0890,346,346,0.0,0.0,0.0,0.0,1022,0.0,0.0,0.0,0.0,0.0,0.0,2.9452449567723344
MKG0711,346,346,0.0,0.0,0.0,0.0,337,0.0,0.0,0.0,0.0,0.0,0.0,0.9711815561959655
MKL0941,346,346,0.0,0.0,0.0,0.0,2973,0.0,0.0,0.0,0.0,0.0,0.0,8.567723342939482
MKP0861,346,620,0.0,0.0,0.0,0.0,4983,0.0,0.0,0.0,0.0,0.0,0.0,8.02415458937198
MKS0204,346,346,0.0,0.0,0.0,0.0,3682,0.0,0.0,0.0,0.0,0.0,0.0,10.610951008645532
MKW0441,377,649,7.0,1.0,0.010769230769230769,0.0015384615384615385,1011,421.0,1393.0,356.06161137440756,2.143076923076923,0.6476923076923077,0.3020086083213773,1.5553846153846154
MLD0755,346,610,0.0,0.0,0.0,0.0,5065,0.0,0.0,0.0,0.0,0.0,0.0,8.289689034369886
MLG0475,346,346,0.0,0.0,0.0,0.0,337,0.0,0.0,0.0,0.0,0.0,0.0,0.9711815561959655
MLL0598,346,346,0.0,0.0,0.0,0.0,335,353.0,5545.0,362.26271186440675,15.979827089337176,1.0172910662824208,0.06364947710061306,0.9654178674351584
MLM0950,509,840,7.0,153.0,0.008323424494649227,0.18192627824019025,404,2752.0,1694.0,359.1420268797675,2.014268727705113,3.272294887039239,1.623598820058997,0.4803804994054697
MLP0668,346,346,0.0,0.0,0.0,0.0,3034,0.0,0.0,0.0,0.0,0.0,0.0,8.743515850144092
MMB0488,310,310,0.0,0.0,0.0,0.0,4439,0.0,0.0,0.0,0.0,0.0,0.0,14.27331189710611
MMG0943,465,465,0.0,0.0,0.0,0.0,2999,0.0,0.0,0.0,0.0,0.0,0.0,6.435622317596566
MNC0717,455,715,0.0,0.0,0.0,0.0,338,0.0,0.0,0.0,0.0,0.0,0.0,0.4720670391061452
MNR0829,346,346,0.0,0.0,0.0,0.0,331,0.0,0.0,0.0,0.0,0.0,0.0,0.9538904899135446
MNS0224,1413,1413,437.0,0.0,0.30905233380480907,0.0,3688,0.0,0.0,0.0,0.0,0.0,0.0,2.608203677510608
MOH0273,401,401,0.0,53.0,0.0,0.1318407960199005,3463,9306.0,6295.0,354.45965402385303,15.659203980099502,23.149253731343283,1.4780813214739517,8.614427860696518
MOP0763,346,346,0.0,0.0,0.0,0.0,995,0.0,0.0,0.0,0.0,0.0,0.0,2.867435158501441
MOS0047,756,895,206.0,0.0,0.22991071428571427,0.0,1892,1593.0,1774.0,334.7013801756587,1.9799107142857142,1.7779017857142858,0.8974647887323943,2.111607142857143
MPM0220,920,1085,273.0,1.0,0.2513812154696133,0.0009208103130755065,2307,6689.0,4978.0,351.58251121076233,4.583793738489871,6.1593001841620625,1.343442458324965,2.1243093922651934
MPT0376,449,734,0.0,37.0,0.0,0.050340136054421766,3195,1054.0,815.0,357.17156398104265,1.1088435374149659,1.4340136054421768,1.2916666666666667,4.346938775510204
MSD0939,346,346,0.0,0.0,0.0,0.0,2993,0.0,0.0,0.0,0.0,0.0,0.0,8.62536023054755
MSG0839,346,346,0.0,0.0,0.0,0.0,335,0.0,0.0,0.0,0.0,0.0,0.0,0.9654178674351584
MSH0040,1050,1050,331.0,0.0,0.3149381541389153,0.0,2711,0.0,0.0,0.0,0.0,0.0,0.0,2.5794481446241675
MSO0222,950,950,308.0,0.0,0.323869610935857,0.0,2546,1.0,4.0,234.0,0.004206098843322818,0.0010515247108307045,0.2,2.6771819137749735
MSS0001,346,614,0.0,0.0,0.0,0.0,12034,0.0,0.0,0.0,0.0,0.0,0.0,19.567479674796747
MSZ0310,346,346,0.0,0.0,0.0,0.0,5011,0.0,0.0,0.0,0.0,0.0,0.0,14.440922190201729
MTB0620,346,626,0.0,0.0,0.0,0.0,5042,1971.0,2004.0,355.80628803245435,3.1961722488038276,3.1435406698564594,0.9830423940149626,8.041467304625199
MTT0901,29,49,0.0,0.0,0.0,0.0,82,187.0,180.0,335.52127659574467,3.6,3.74,1.0331491712707181,1.64
MVB0515,436,712,0.0,0.0,0.0,0.0,1000,1777.0,731.0,335.90494938132736,1.0252454417952315,2.492286115007013,2.4275956284153004,1.402524544179523
MVF0594,346,346,0.0,0.0,0.0,0.0,335,0.0,0.0,0.0,0.0,0.0,0.0,0.9654178674351584
MVH0373,247,247,80.0,0.0,0.3225806451612903,0.0,701,0.0,0.0,0.0,0.0,0.0,0.0,2.8266129032258065
MYD0978,255,255,3.0,1.0,0.01171875,0.00390625,2687,15.0,14.0,284.5,0.0546875,0.05859375,1.0,10.49609375
NAB0801,346,346,0.0,0.0,0.0,0.0,3028,0.0,0.0,0.0,0.0,0.0,0.0,8.72622478386167
NAB0903,346,346,0.0,0.0,0.0,0.0,1063,0.0,0.0,0.0,0.0,0.0,0.0,3.063400576368876
NAF0033,344,344,0.0,0.0,0.0,0.0,4678,0.0,0.0,0.0,0.0,0.0,0.0,13.559420289855073
NAF0326,622,977,0.0,218.0,0.0,0.2229038854805726,7121,2446.0,1790.0,352.3277482631794,1.8302658486707566,2.5010224948875255,1.36571747627024,7.28118609406953
NAH0503,465,465,12.0,52.0,0.02575107296137339,0.11158798283261803,5750,0.0,0.0,0.0,0.0,0.0,0.0,12.339055793991417
NAR0981,346,346,0.0,0.0,0.0,0.0,3022,0.0,0.0,0.0,0.0,0.0,0.0,8.708933717579251
NBC0412,349,349,0.0,0.0,0.0,0.0,3367,0.0,0.0,0.0,0.0,0.0,0.0,9.62
NBH0256,346,346,0.0,0.0,0.0,0.0,3022,0.0,0.0,0.0,0.0,0.0,0.0,8.708933717579251
NCE0097,346,346,0.0,0.0,0.0,0.0,3032,0.0,0.0,0.0,0.0,0.0,0.0,8.737752161383286
NCH0179,346,346,0.0,0.0,0.0,0.0,3707,0.0,0.0,0.0,0.0,0.0,0.0,10.682997118155619
NCK0295,346,346,0.0,0.0,0.0,0.0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.962536023054755
NCK0421,346,346,0.0,0.0,0.0,0.0,2995,0.0,0.0,0.0,0.0,0.0,0.0,8.631123919308358
NCO0666,350,622,0.0,0.0,0.0,0.0,3028,0.0,0.0,0.0,0.0,0.0,0.0,4.860353130016051
NDM0417,441,720,0.0,0.0,0.0,0.0,3044,1284.0,1379.0,352.0715953307393,1.912621359223301,1.780859916782247,0.9304347826086956,4.221914008321775
NGC0058,492,492,0.0,101.0,0.0,0.20486815415821502,3713,200.0,350.0,351.4925373134328,0.7099391480730223,0.4056795131845842,0.5698005698005698,7.531440162271806
NGF0157,466,795,220.0,104.0,0.27638190954773867,0.1306532663316583,3540,305.0,284.0,366.1470588235294,0.35678391959798994,0.38316582914572866,1.0701754385964912,4.447236180904523
NGO0690,346,622,0.0,0.0,0.0,0.0,3017,0.0,0.0,0.0,0.0,0.0,0.0,4.842696629213483
NHE0919,346,612,0.0,0.0,0.0,0.0,3037,0.0,0.0,0.0,0.0,0.0,0.0,4.954323001631321
NHH0185,355,355,0.0,0.0,0.0,0.0,1006,0.0,0.0,0.0,0.0,0.0,0.0,2.8258426966292136
NIH0969,347,627,0.0,0.0,0.0,0.0,330,0.0,0.0,0.0,0.0,0.0,0.0,0.5254777070063694
NJB0243,376,376,0.0,0.0,0.0,0.0,3045,0.0,0.0,0.0,0.0,0.0,0.0,8.076923076923077
NJC0705,346,346,0.0,0.0,0.0,0.0,337,0.0,0.0,0.0,0.0,0.0,0.0,0.9711815561959655
NKH0807,346,346,0.0,0.0,0.0,0.0,3028,0.0,0.0,0.0,0.0,0.0,0.0,8.72622478386167
NKH0979,441,722,0.0,0.0,0.0,0.0,3735,0.0,0.0,0.0,0.0,0.0,0.0,5.16597510373444
NKP0236,355,355,3.0,0.0,0.008426966292134831,0.0,2993,299.0,246.0,369.6433333333333,0.6910112359550562,0.8398876404494382,1.2105263157894737,8.407303370786517
NLO0131,346,346,0.0,0.0,0.0,0.0,335,0.0,0.0,0.0,0.0,0.0,0.0,0.9654178674351584
NMB0972,346,346,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.968299711815562
NMC0486,346,346,0.0,0.0,0.0,0.0,5044,0.0,0.0,0.0,0.0,0.0,0.0,14.536023054755043
NMF0780,346,346,0.0,0.0,0.0,0.0,1000,0.0,0.0,0.0,0.0,0.0,0.0,2.881844380403458
NMG0766,346,346,0.0,0.0,0.0,0.0,1002,0.0,0.0,0.0,0.0,0.0,0.0,2.887608069164265
NMS0280,454,454,0.0,89.0,0.0,0.1956043956043956,1260,321.0,307.0,340.53416149068323,0.6747252747252748,0.7054945054945055,1.0422077922077921,2.769230769230769
NNA0610,346,346,0.0,0.0,0.0,0.0,5045,0.0,0.0,0.0,0.0,0.0,0.0,14.538904899135447
NNS0059,346,346,0.0,0.0,0.0,0.0,3033,0.0,0.0,0.0,0.0,0.0,0.0,8.740634005763688
NOB0181,570,961,0.0,245.0,0.0,0.25467775467775466,1368,1703.0,1047.0,357.7012910798122,1.0883575883575884,1.7702702702702702,1.625,1.4220374220374221
NRD0548,306,306,0.0,0.0,0.0,0.0,2635,0.0,0.0,0.0,0.0,0.0,0.0,8.583061889250814
NRF0137,346,346,0.0,0.0,0.0,0.0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.962536023054755
NRO0768,322,322,0.0,0.0,0.0,0.0,941,0.0,0.0,0.0,0.0,0.0,0.0,2.913312693498452
NSC0597,363,363,0.0,0.0,0.0,0.0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.9148351648351648
NSS0876,346,346,0.0,0.0,0.0,0.0,4962,0.0,0.0,0.0,0.0,0.0,0.0,14.29971181556196
NUL0471,346,612,0.0,0.0,0.0,0.0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.5432300163132137
NWK0215,503,853,23.0,184.0,0.026932084309133488,0.2154566744730679,5547,0.0,0.0,0.0,0.0,0.0,0.0,6.495316159250586
NWT0098,319,319,0.0,0.0,0.0,0.0,2829,702.0,1299.0,350.9317211948791,4.059375,2.19375,0.54,8.840625
OBH0499,562,907,23.0,173.0,0.025330396475770924,0.1905286343612335,6229,594.0,7395.0,354.036974789916,8.144273127753303,0.6541850220264317,0.08031368307193078,6.860132158590308
OCB0805,346,346,0.0,0.0,0.0,0.0,3028,0.0,0.0,0.0,0.0,0.0,0.0,8.72622478386167
OCS0865,369,636,0.0,0.0,0.0,0.0,5347,873.0,1310.0,359.4919908466819,2.0565149136577707,1.370486656200942,0.665903890160183,8.394034536891679
OHC0973,346,346,0.0,0.0,0.0,0.0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.962536023054755
OJK0233,346,346,0.0,0.0,0.0,0.0,3041,0.0,0.0,0.0,0.0,0.0,0.0,8.763688760806916
OKB0439,346,346,0.0,0.0,0.0,0.0,3044,0.0,0.0,0.0,0.0,0.0,0.0,8.772334293948127
OKC0107,346,346,0.0,0.0,0.0,0.0,3007,0.0,0.0,0.0,0.0,0.0,0.0,8.6657060518732
OLB0749,98,98,0.0,0.0,0.0,0.0,1444,0.0,0.0,0.0,0.0,0.0,0.0,14.585858585858587
OLF0504,346,346,0.0,0.0,0.0,0.0,5032,0.0,0.0,0.0,0.0,0.0,0.0,14.501440922190202
OLW0689,346,613,0.0,0.0,0.0,0.0,3025,1242.0,1418.0,357.2413515687852,2.3094462540716614,2.022801302931596,0.8752642706131079,4.9267100977198695
OMM0944,346,346,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.968299711815562
OMS0101,346,346,0.0,0.0,0.0,0.0,3022,0.0,0.0,0.0,0.0,0.0,0.0,8.708933717579251
ONL0276,346,346,0.0,0.0,0.0,0.0,3018,0.0,0.0,0.0,0.0,0.0,0.0,8.697406340057636
ONW0083,346,346,0.0,0.0,0.0,0.0,3002,0.0,0.0,0.0,0.0,0.0,0.0,8.651296829971182
OQH0183,346,346,0.0,0.0,0.0,0.0,1004,0.0,0.0,0.0,0.0,0.0,0.0,2.893371757925072
ORB0473,346,346,0.0,0.0,0.0,0.0,333,0.0,0.0,0.0,0.0,0.0,0.0,0.9596541786743515
ORG0339,346,346,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,0.0,2.9481268011527377
ORM0669,435,435,0.0,0.0,0.0,0.0,3019,0.0,0.0,0.0,0.0,0.0,0.0,6.924311926605505
OSH0655,346,346,0.0,0.0,0.0,0.0,1014,0.0,0.0,0.0,0.0,0.0,0.0,2.922190201729107
OYM0026,377,377,0.0,0.0,0.0,0.0,2994,0.0,0.0,0.0,0.0,0.0,0.0,7.920634920634921
PAD0773,421,698,0.0,0.0,0.0,0.0,1012,2558.0,247.0,365.15318483782727,0.35336194563662376,3.659513590844063,10.314516129032258,1.447782546494993
PBP0002,346,346,0.0,0.0,0.0,0.0,3629,0.0,0.0,0.0,0.0,0.0,0.0,10.45821325648415
PDH0716,373,651,0.0,0.0,0.0,0.0,337,1723.0,1347.0,353.24825986078883,2.065950920245399,2.642638036809816,1.2781899109792285,0.5168711656441718
PDW0259,386,653,0.0,0.0,0.0,0.0,2998,0.0,0.0,0.0,0.0,0.0,0.0,4.584097859327217
PES0085,346,614,0.0,0.0,0.0,0.0,3694,0.0,0.0,0.0,0.0,0.0,0.0,6.006504065040651
PEV0323,414,686,26.0,6.0,0.03784570596797671,0.008733624454148471,5304,0.0,0.0,0.0,0.0,0.0,0.0,7.720524017467249
PGC0066,346,346,0.0,0.0,0.0,0.0,3676,0.0,0.0,0.0,0.0,0.0,0.0,10.593659942363113
PGH0184,229,406,0.0,0.0,0.0,0.0,673,0.0,0.0,0.0,0.0,0.0,0.0,1.6535626535626535
PGO0433,346,346,0.0,0.0,0.0,0.0,2993,0.0,0.0,0.0,0.0,0.0,0.0,8.62536023054755
PID0426,451,451,39.0,6.0,0.08628318584070796,0.01327433628318584,3001,0.0,0.0,0.0,0.0,0.0,0.0,6.639380530973451
PIS0522,431,692,0.0,0.0,0.0,0.0,994,0.0,0.0,0.0,0.0,0.0,0.0,1.4343434343434343
PKB0281,346,346,0.0,0.0,0.0,0.0,3021,0.0,0.0,0.0,0.0,0.0,0.0,8.706051873198847
PKB0429,346,346,0.0,0.0,0.0,0.0,3022,0.0,0.0,0.0,0.0,0.0,0.0,8.708933717579251
PLH0715,346,346,0.0,0.0,0.0,0.0,332,0.0,0.0,0.0,0.0,0.0,0.0,0.9567723342939481
PLH0862,346,346,0.0,0.0,0.0,0.0,5044,0.0,0.0,0.0,0.0,0.0,0.0,14.536023054755043
PMC0328,346,621,0.0,0.0,0.0,0.0,1003,656.0,1334.0,364.9771689497717,2.144694533762058,1.0546623794212218,0.49138576779026216,1.612540192926045
PMJ0564,469,742,11.0,1.0,0.014804845222072678,0.0013458950201884253,3014,0.0,0.0,0.0,0.0,0.0,0.0,4.056527590847914
PMV0850,406,671,0.0,0.0,0.0,0.0,340,490.0,748.0,363.28716904276985,1.1130952380952381,0.7291666666666666,0.6542056074766355,0.5059523809523809
PNH0761,435,435,32.0,4.0,0.07339449541284404,0.009174311926605505,992,2106.0,242.0,362.3061224489796,0.555045871559633,4.830275229357798,8.666666666666666,2.2752293577981653
PNL0301,156,156,0.0,0.0,0.0,0.0,164,296.0,653.0,356.17845117845116,4.159235668789809,1.8853503184713376,0.4525993883792049,1.0445859872611465
POB0343,346,346,0.0,0.0,0.0,0.0,1009,0.0,0.0,0.0,0.0,0.0,0.0,2.9077809798270895
PPF0435,294,294,1.0,0.0,0.003389830508474576,0.0,2759,1.0,54.0,213.5,0.18305084745762712,0.003389830508474576,0.01818181818181818,9.352542372881356
PRM0740,346,346,0.0,0.0,0.0,0.0,4999,0.0,0.0,0.0,0.0,0.0,0.0,14.406340057636887
PSF0133,190,190,0.0,0.0,0.0,0.0,200,449.0,813.0,358.18666666666667,4.2565445026178015,2.350785340314136,0.5515970515970516,1.0471204188481675
PTH0552,346,611,0.0,0.0,0.0,0.0,3018,0.0,0.0,0.0,0.0,0.0,0.0,4.931372549019608
PTH0830,425,425,0.0,74.0,0.0,0.17370892018779344,411,0.0,0.0,0.0,0.0,0.0,0.0,0.9647887323943662
QCH0110,305,305,0.0,0.0,0.0,0.0,884,0.0,0.0,0.0,0.0,0.0,0.0,2.888888888888889
QJR0688,483,483,0.0,20.0,0.0,0.04132231404958678,3532,1069.0,798.0,355.1457943925234,1.6487603305785123,2.208677685950413,1.3379224030037546,7.297520661157025
QNF0205,346,346,0.0,0.0,0.0,0.0,3670,0.0,0.0,0.0,0.0,0.0,0.0,10.576368876080691
QNP0216,1407,1407,407.0,0.0,0.2890625,0.0,3710,0.0,0.0,0.0,0.0,0.0,0.0,2.6349431818181817
QOS0878,158,248,0.0,55.0,0.0,0.22088353413654618,1547,127.0,476.0,320.34375,1.9116465863453815,0.5100401606425703,0.2662473794549266,6.21285140562249
QPM0727,346,346,0.0,0.0,0.0,0.0,4991,0.0,0.0,0.0,0.0,0.0,0.0,14.38328530259366
QRM0739,365,365,0.0,0.0,0.0,0.0,5400,8401.0,5962.0,361.86122351820995,16.2896174863388,22.953551912568305,1.4088546033875566,14.754098360655737
QSV0778,346,346,0.0,0.0,0.0,0.0,1011,0.0,0.0,0.0,0.0,0.0,0.0,2.913544668587896
RAB0589,275,432,3.0,1.0,0.006928406466512702,0.0023094688221709007,191,2.0,8.0,249.33333333333334,0.018475750577367205,0.004618937644341801,0.2222222222222222,0.44110854503464203
RAG0275,346,346,0.0,0.0,0.0,0.0,2993,0.0,0.0,0.0,0.0,0.0,0.0,8.62536023054755
RAH0440,346,346,0.0,0.0,0.0,0.0,3024,0.0,0.0,0.0,0.0,0.0,0.0,8.714697406340058
RAM0447,449,806,0.0,178.0,0.0,0.22057001239157373,432,0.0,0.0,0.0,0.0,0.0,0.0,0.5353159851301115
RAR0725,171,171,0.0,0.0,0.0,0.0,176,355.0,696.0,356.0112359550562,4.046511627906977,2.063953488372093,0.509325681492109,1.0232558139534884
RAS0432,346,603,0.0,0.0,0.0,0.0,2984,0.0,0.0,0.0,0.0,0.0,0.0,4.940397350993377
RAW0915,441,762,0.0,94.0,0.0,0.12319790301441677,3490,459.0,872.0,356.10869565217394,1.1428571428571428,0.601572739187418,0.5257731958762887,4.574049803407601
RBB0485,346,346,0.0,0.0,0.0,0.0,5019,0.0,0.0,0.0,0.0,0.0,0.0,14.463976945244957
RCC0617,346,346,0.0,0.0,0.0,0.0,5053,0.0,0.0,0.0,0.0,0.0,0.0,14.561959654178674
RCP0785,346,346,0.0,0.0,0.0,0.0,1004,0.0,0.0,0.0,0.0,0.0,0.0,2.893371757925072
RDM0115,346,346,0.0,0.0,0.0,0.0,3677,0.0,0.0,0.0,0.0,0.0,0.0,10.596541786743515
RDM0150,346,346,0.0,0.0,0.0,0.0,1679,0.0,0.0,0.0,0.0,0.0,0.0,4.838616714697406
RDT0424,418,690,0.0,0.0,0.0,0.0,3012,464.0,710.0,352.90752688172046,1.0274963820549927,0.6714905933429812,0.6526019690576652,4.358900144717801
RFP0380,346,346,0.0,0.0,0.0,0.0,2996,0.0,0.0,0.0,0.0,0.0,0.0,8.63400576368876
RGG0064,226,401,1.0,0.0,0.0024875621890547263,0.0,1900,12.0,12.0,294.6923076923077,0.029850746268656716,0.029850746268656716,0.9230769230769231,4.72636815920398
RGH0728,281,281,0.0,0.0,0.0,0.0,4114,0.0,0.0,0.0,0.0,0.0,0.0,14.588652482269504
RGN0408,346,345,0.0,0.0,0.0,0.0,3026,0.0,0.0,0.0,0.0,0.0,0.0,8.745664739884393
RHC0335,346,346,0.0,0.0,0.0,0.0,1006,0.0,0.0,0.0,0.0,0.0,0.0,2.8991354466858787
RHL0992,183,321,0.0,0.0,0.0,0.0,1575,370.0,735.0,347.52021563342316,2.282608695652174,1.1490683229813665,0.5027173913043478,4.891304347826087
RHO0732,545,813,29.0,3.0,0.03562653562653563,0.0036855036855036856,5015,855.0,1374.0,343.4707943925234,1.6879606879606879,1.0503685503685503,0.6218181818181818,6.160933660933661
RHP0484,377,653,0.0,0.0,0.0,0.0,5302,0.0,0.0,0.0,0.0,0.0,0.0,8.107033639143731
RHY0079,358,358,0.0,0.0,0.0,0.0,6102,0.0,0.0,0.0,0.0,0.0,0.0,16.997214484679667
RIH0777,346,346,0.0,0.0,0.0,0.0,996,0.0,0.0,0.0,0.0,0.0,0.0,2.8703170028818445
RJB0088,346,346,0.0,0.0,0.0,0.0,3002,0.0,0.0,0.0,0.0,0.0,0.0,8.651296829971182
RJM0381,364,364,0.0,0.0,0.0,0.0,3024,0.0,0.0,0.0,0.0,0.0,0.0,8.284931506849315
RKD0604,154,154,1.0,0.0,0.0064516129032258064,0.0,2179,49.0,40.0,337.12,0.25806451612903225,0.3161290322580645,1.1951219512195121,14.058064516129033
RKF0164,335,335,0.0,0.0,0.0,0.0,2926,0.0,0.0,0.0,0.0,0.0,0.0,8.708333333333334
RLB0719,364,364,12.0,1.0,0.03287671232876712,0.0027397260273972603,331,0.0,0.0,0.0,0.0,0.0,0.0,0.9068493150684932
RLG0856,370,651,10.0,2.0,0.015337423312883436,0.003067484662576687,4908,334.0,738.0,358.5641791044776,1.1319018404907975,0.5122699386503068,0.4519621109607578,7.52760736196319
RMS0266,346,346,0.0,0.0,0.0,0.0,3002,0.0,0.0,0.0,0.0,0.0,0.0,8.651296829971182
